,,,,,,,,,,,,,,,,,
Date,Google,Date,FB,Date,Apple,Date,Amazon,Date,Costco,Date,Walmart,Date,American_airline,Date,McDonald,Date,Wells_Fargo
6/14/2012 16:00,2345107,10/31/2014 16:00,44544325,6/14/2012 16:00,12351469,6/14/2012 16:00,3060973,6/14/2012 16:00,3117394,6/14/2012 16:00,9995384,6/14/2012 16:00,574035,6/14/2012 16:00,7646392,6/14/2012 16:00,31268614
6/15/2012 16:00,3002511,11/3/2014 16:00,40727330,6/15/2012 16:00,11973340,6/15/2012 16:00,3788005,6/15/2012 16:00,3912901,6/15/2012 16:00,12751217,6/15/2012 16:00,422030,6/15/2012 16:00,9520417,6/15/2012 16:00,39150456
6/18/2012 16:00,2497864,11/4/2014 16:00,39326471,6/18/2012 16:00,15728970,6/18/2012 16:00,3371446,6/18/2012 16:00,1570851,6/18/2012 16:00,7553498,6/18/2012 16:00,774637,6/18/2012 16:00,6343516,6/18/2012 16:00,20934548
6/19/2012 16:00,2076629,11/5/2014 16:00,35912588,6/19/2012 16:00,12907276,6/19/2012 16:00,2716819,6/19/2012 16:00,1821392,6/19/2012 16:00,7906200,6/19/2012 16:00,4220478,6/19/2012 16:00,7601536,6/19/2012 16:00,30622092
6/20/2012 16:00,2346698,11/6/2014 16:00,21383194,6/20/2012 16:00,12827092,6/20/2012 16:00,2445774,6/20/2012 16:00,1929812,6/20/2012 16:00,8990501,6/20/2012 16:00,2148628,6/20/2012 16:00,7917742,6/20/2012 16:00,29557246
6/21/2012 16:00,2011322,11/7/2014 16:00,20774381,6/21/2012 16:00,11660894,6/21/2012 16:00,2843130,6/21/2012 16:00,2631671,6/21/2012 16:00,9843620,6/21/2012 16:00,1426249,6/21/2012 16:00,5762683,6/21/2012 16:00,31934328
6/22/2012 16:00,2229125,11/10/2014 16:00,21575126,6/22/2012 16:00,10169473,6/22/2012 16:00,2188063,6/22/2012 16:00,1540122,6/22/2012 16:00,11405910,6/22/2012 16:00,1201175,6/22/2012 16:00,5336910,6/22/2012 16:00,34815424
6/25/2012 16:00,1582036,11/11/2014 16:00,18735123,6/25/2012 16:00,10869808,6/25/2012 16:00,2382265,6/25/2012 16:00,1592571,6/25/2012 16:00,11830506,6/25/2012 16:00,550169,6/25/2012 16:00,4524910,6/25/2012 16:00,20175152
6/26/2012 16:00,1351151,11/12/2014 16:00,26536609,6/26/2012 16:00,9883929,6/26/2012 16:00,3755034,6/26/2012 16:00,2600076,6/26/2012 16:00,10812968,6/26/2012 16:00,2260109,6/26/2012 16:00,4489171,6/26/2012 16:00,19167302
6/27/2012 16:00,1692446,11/13/2014 16:00,26448451,6/27/2012 16:00,7252110,6/27/2012 16:00,2799580,6/27/2012 16:00,2087515,6/27/2012 16:00,8798110,6/27/2012 16:00,4584386,6/27/2012 16:00,5941094,6/27/2012 16:00,17074556
6/28/2012 16:00,1922064,11/14/2014 16:00,19476878,6/28/2012 16:00,10108649,6/28/2012 16:00,2995338,6/28/2012 16:00,4409092,6/28/2012 16:00,8578654,6/28/2012 16:00,2347914,6/28/2012 16:00,4926170,6/28/2012 16:00,29700268
6/29/2012 16:00,2522562,11/17/2014 16:00,28701191,6/29/2012 16:00,15051433,6/29/2012 16:00,3615572,6/29/2012 16:00,3437955,6/29/2012 16:00,10672501,6/29/2012 16:00,2178486,6/29/2012 16:00,6364843,6/29/2012 16:00,30173068
7/2/2012 16:00,1655563,11/18/2014 16:00,20696643,7/2/2012 16:00,14288968,7/2/2012 16:00,2330930,7/2/2012 16:00,2279491,7/2/2012 16:00,10426433,7/2/2012 16:00,1090919,7/2/2012 16:00,5088436,7/2/2012 16:00,19659908
7/3/2012 16:00,1190525,11/19/2014 16:00,25441163,7/3/2012 16:00,8632595,7/3/2012 16:00,1335952,7/3/2012 16:00,1120879,7/3/2012 16:00,9394728,7/3/2012 16:00,328287,7/3/2012 16:00,4604817,7/3/2012 16:00,13537586
7/5/2012 16:00,2345901,11/20/2014 16:00,19154862,7/5/2012 16:00,17299304,7/5/2012 16:00,2683610,7/5/2012 16:00,1902158,7/5/2012 16:00,12444784,7/5/2012 16:00,1182878,7/5/2012 16:00,5794315,7/5/2012 16:00,21927752
7/6/2012 16:00,2162328,11/21/2014 16:00,23060382,7/6/2012 16:00,14965308,7/6/2012 16:00,3203230,7/6/2012 16:00,1721957,7/6/2012 16:00,8009238,7/6/2012 16:00,489003,7/6/2012 16:00,4533163,7/6/2012 16:00,17959632
7/9/2012 16:00,1715020,11/24/2014 16:00,22103831,7/9/2012 16:00,13550032,7/9/2012 16:00,1921979,7/9/2012 16:00,1511249,7/9/2012 16:00,11150896,7/9/2012 16:00,1100246,7/9/2012 16:00,3784991,7/9/2012 16:00,19710394
7/10/2012 16:00,1923015,11/25/2014 16:00,32250205,7/10/2012 16:00,18284200,7/10/2012 16:00,2983109,7/10/2012 16:00,1867515,7/10/2012 16:00,13331910,7/10/2012 16:00,1014156,7/10/2012 16:00,6615551,7/10/2012 16:00,21878594
7/11/2012 16:00,3500946,11/26/2014 16:00,32721585,7/11/2012 16:00,16761338,7/11/2012 16:00,2734848,7/11/2012 16:00,2074753,7/11/2012 16:00,12244489,7/11/2012 16:00,2497227,7/11/2012 16:00,6231544,7/11/2012 16:00,23268296
7/12/2012 16:00,2310094,11/28/2014 16:00,15992040,7/12/2012 16:00,15285309,7/12/2012 16:00,2617140,7/12/2012 16:00,1895111,7/12/2012 16:00,10195703,7/12/2012 16:00,1432268,7/12/2012 16:00,11741846,7/12/2012 16:00,29960526
7/13/2012 16:00,1976558,12/1/2014 16:00,31789866,7/13/2012 16:00,11129207,7/13/2012 16:00,2222329,7/13/2012 16:00,1510462,7/13/2012 16:00,8180028,7/13/2012 16:00,641092,7/13/2012 16:00,6169940,7/13/2012 16:00,39552500
7/16/2012 16:00,1462861,12/2/2014 16:00,16773884,7/16/2012 16:00,10760906,7/16/2012 16:00,2004345,7/16/2012 16:00,1313842,7/16/2012 16:00,8084253,7/16/2012 16:00,508400,7/16/2012 16:00,3601297,7/16/2012 16:00,29744448
7/17/2012 16:00,1681568,12/3/2014 16:00,16689857,7/17/2012 16:00,10493291,7/17/2012 16:00,1987267,7/17/2012 16:00,1767900,7/17/2012 16:00,12176401,7/17/2012 16:00,765166,7/17/2012 16:00,3754155,7/17/2012 16:00,21712122
7/18/2012 16:00,1550950,12/4/2014 16:00,14390520,7/18/2012 16:00,9024984,7/18/2012 16:00,2097319,7/18/2012 16:00,1788304,7/18/2012 16:00,9495239,7/18/2012 16:00,634519,7/18/2012 16:00,5963099,7/18/2012 16:00,23349208
7/19/2012 16:00,4674637,12/5/2014 16:00,24306446,7/19/2012 16:00,15602081,7/19/2012 16:00,5451352,7/19/2012 16:00,1602228,7/19/2012 16:00,16878096,7/19/2012 16:00,1754572,7/19/2012 16:00,7432241,7/19/2012 16:00,22688240
7/20/2012 16:00,6463748,12/8/2014 16:00,25733853,7/20/2012 16:00,14195350,7/20/2012 16:00,4170883,7/20/2012 16:00,2024355,7/20/2012 16:00,11053660,7/20/2012 16:00,610885,7/20/2012 16:00,7272093,7/20/2012 16:00,24845564
7/23/2012 16:00,3561818,12/9/2014 16:00,25358584,7/23/2012 16:00,17427684,7/23/2012 16:00,5516909,7/23/2012 16:00,1546901,7/23/2012 16:00,6657500,7/23/2012 16:00,710862,7/23/2012 16:00,12132183,7/23/2012 16:00,26463204
7/24/2012 16:00,2012189,12/10/2014 16:00,32210532,7/24/2012 16:00,20183292,7/24/2012 16:00,5017099,7/24/2012 16:00,1278486,7/24/2012 16:00,7476793,7/24/2012 16:00,583364,7/24/2012 16:00,7037218,7/24/2012 16:00,24927452
7/25/2012 16:00,1822973,12/11/2014 16:00,33492661,7/25/2012 16:00,31330624,7/25/2012 16:00,3648127,7/25/2012 16:00,1462286,7/25/2012 16:00,6981820,7/25/2012 16:00,276272,7/25/2012 16:00,4262160,7/25/2012 16:00,25967938
7/26/2012 16:00,1687485,12/12/2014 16:00,28091617,7/26/2012 16:00,14528940,7/26/2012 16:00,6937337,7/26/2012 16:00,1562097,7/26/2012 16:00,8192305,7/26/2012 16:00,1741493,7/26/2012 16:00,4517535,7/26/2012 16:00,22763176
7/27/2012 16:00,3550174,12/15/2014 16:00,29396532,7/27/2012 16:00,14430463,7/27/2012 16:00,11315524,7/27/2012 16:00,1564670,7/27/2012 16:00,10861477,7/27/2012 16:00,1128873,7/27/2012 16:00,5934041,7/27/2012 16:00,25810744
7/30/2012 16:00,2186717,12/16/2014 16:00,31554593,7/30/2012 16:00,13540710,7/30/2012 16:00,3736365,7/30/2012 16:00,1838039,7/30/2012 16:00,9145564,7/30/2012 16:00,593948,7/30/2012 16:00,4431516,7/30/2012 16:00,19113800
7/31/2012 16:00,1865890,12/17/2014 16:00,29203904,7/31/2012 16:00,16511668,7/31/2012 16:00,3455868,7/31/2012 16:00,1361883,7/31/2012 16:00,8324855,7/31/2012 16:00,450541,7/31/2012 16:00,4598365,7/31/2012 16:00,19406548
8/1/2012 16:00,1844556,12/18/2014 16:00,34222081,8/1/2012 16:00,13732106,8/1/2012 16:00,2543843,8/1/2012 16:00,2839018,8/1/2012 16:00,9700483,8/1/2012 16:00,412144,8/1/2012 16:00,4133515,8/1/2012 16:00,41077544
8/2/2012 16:00,1977690,12/19/2014 16:00,43334992,8/2/2012 16:00,11866029,8/2/2012 16:00,3048331,8/2/2012 16:00,1373414,8/2/2012 16:00,8094983,8/2/2012 16:00,1179280,8/2/2012 16:00,4332622,8/2/2012 16:00,31474912
8/3/2012 16:00,1897446,12/22/2014 16:00,31395770,8/3/2012 16:00,12318372,8/3/2012 16:00,2825514,8/3/2012 16:00,1371571,8/3/2012 16:00,8739975,8/3/2012 16:00,400421,8/3/2012 16:00,4872977,8/3/2012 16:00,25067450
8/6/2012 16:00,1782494,12/23/2014 16:00,19865820,8/6/2012 16:00,10797144,8/6/2012 16:00,1843686,8/6/2012 16:00,1071384,8/6/2012 16:00,6118087,8/6/2012 16:00,473293,8/6/2012 16:00,3490116,8/6/2012 16:00,16960856
8/7/2012 16:00,1982695,12/24/2014 16:00,7685481,8/7/2012 16:00,10375356,8/7/2012 16:00,2058428,8/7/2012 16:00,1705594,8/7/2012 16:00,7619183,8/7/2012 16:00,860477,8/7/2012 16:00,5342231,8/7/2012 16:00,16834694
8/8/2012 16:00,1322386,12/26/2014 16:00,10647388,8/8/2012 16:00,8739440,8/8/2012 16:00,1534228,8/8/2012 16:00,1369690,8/8/2012 16:00,6578253,8/8/2012 16:00,634242,8/8/2012 16:00,14426244,8/8/2012 16:00,12445360
8/9/2012 16:00,1070288,12/29/2014 16:00,14134666,8/9/2012 16:00,7921798,8/9/2012 16:00,1548552,8/9/2012 16:00,1006960,8/9/2012 16:00,5284869,8/9/2012 16:00,907893,8/9/2012 16:00,6023788,8/9/2012 16:00,13025749
8/10/2012 16:00,1434408,12/30/2014 16:00,14370763,8/10/2012 16:00,6966435,8/10/2012 16:00,1852503,8/10/2012 16:00,1214895,8/10/2012 16:00,5644200,8/10/2012 16:00,1581143,8/10/2012 16:00,5747366,8/10/2012 16:00,11410504
8/13/2012 16:00,3268073,12/31/2014 16:00,20040439,8/13/2012 16:00,9958209,8/13/2012 16:00,1997421,8/13/2012 16:00,830443,8/13/2012 16:00,6300955,8/13/2012 16:00,2168614,8/13/2012 16:00,4309083,8/13/2012 16:00,11386536
8/14/2012 16:00,3662178,1/2/2015 16:00,18177475,8/14/2012 16:00,12148832,8/14/2012 16:00,2750998,8/14/2012 16:00,1187400,8/14/2012 16:00,7242043,8/14/2012 16:00,256237,8/14/2012 16:00,3828360,8/14/2012 16:00,13204882
8/15/2012 16:00,2411100,1/5/2015 16:00,26452191,8/15/2012 16:00,9196754,8/15/2012 16:00,3266819,8/15/2012 16:00,1082284,8/15/2012 16:00,7777057,8/15/2012 16:00,729022,8/15/2012 16:00,4346242,8/15/2012 16:00,13768180
8/16/2012 16:00,1717691,1/6/2015 16:00,27399288,8/16/2012 16:00,9099172,8/16/2012 16:00,4312712,8/16/2012 16:00,1638043,8/16/2012 16:00,17815956,8/16/2012 16:00,848788,8/16/2012 16:00,5567957,8/16/2012 16:00,19598024
8/17/2012 16:00,2177896,1/7/2015 16:00,22045333,8/17/2012 16:00,15812842,8/17/2012 16:00,3085900,8/17/2012 16:00,1520576,8/17/2012 16:00,9737208,8/17/2012 16:00,688042,8/17/2012 16:00,6704279,8/17/2012 16:00,16927930
8/20/2012 16:00,1758421,1/8/2015 16:00,23960953,8/20/2012 16:00,21906528,8/20/2012 16:00,1889992,8/20/2012 16:00,684339,8/20/2012 16:00,5548680,8/20/2012 16:00,746711,8/20/2012 16:00,4824574,8/20/2012 16:00,18153192
8/21/2012 16:00,2222805,1/9/2015 16:00,21157007,8/21/2012 16:00,29025180,8/21/2012 16:00,2571911,8/21/2012 16:00,1256440,8/21/2012 16:00,7634447,8/21/2012 16:00,658517,8/21/2012 16:00,4414307,8/21/2012 16:00,25282140
8/22/2012 16:00,1909262,1/12/2015 16:00,19190194,8/22/2012 16:00,20190092,8/22/2012 16:00,2473886,8/22/2012 16:00,842224,8/22/2012 16:00,6660918,8/22/2012 16:00,605690,8/22/2012 16:00,4269702,8/22/2012 16:00,18863000
8/23/2012 16:00,1784453,1/13/2015 16:00,25179561,8/23/2012 16:00,15004224,8/23/2012 16:00,2454445,8/23/2012 16:00,1155674,8/23/2012 16:00,6005104,8/23/2012 16:00,1622431,8/23/2012 16:00,3005826,8/23/2012 16:00,17541152
8/24/2012 16:00,1429267,1/14/2015 16:00,25918564,8/24/2012 16:00,15619159,8/24/2012 16:00,3699397,8/24/2012 16:00,1257400,8/24/2012 16:00,5190045,8/24/2012 16:00,444400,8/24/2012 16:00,3508500,8/24/2012 16:00,16677997
8/27/2012 16:00,2614131,1/15/2015 16:00,34133974,8/27/2012 16:00,15246943,8/27/2012 16:00,2929676,8/27/2012 16:00,1112075,8/27/2012 16:00,5766925,8/27/2012 16:00,2759017,8/27/2012 16:00,4313710,8/27/2012 16:00,13813695
8/28/2012 16:00,2058938,1/16/2015 16:00,21791529,8/28/2012 16:00,9549189,8/28/2012 16:00,2746912,8/28/2012 16:00,907975,8/28/2012 16:00,4822640,8/28/2012 16:00,1208579,8/28/2012 16:00,4429460,8/28/2012 16:00,15944841
8/29/2012 16:00,2991037,1/20/2015 16:00,22821614,8/29/2012 16:00,7243012,8/29/2012 16:00,1773899,8/29/2012 16:00,1494645,8/29/2012 16:00,4230702,8/29/2012 16:00,1958304,8/29/2012 16:00,4292260,8/29/2012 16:00,12664547
8/30/2012 16:00,1627704,1/21/2015 16:00,25096737,8/30/2012 16:00,10810399,8/30/2012 16:00,3647976,8/30/2012 16:00,2426382,8/30/2012 16:00,5237171,8/30/2012 16:00,2353605,8/30/2012 16:00,4567862,8/30/2012 16:00,15142827
8/31/2012 16:00,2127125,1/22/2015 16:00,19519458,8/31/2012 16:00,12082801,8/31/2012 16:00,3347458,8/31/2012 16:00,1692572,8/31/2012 16:00,5885128,8/31/2012 16:00,1719353,8/31/2012 16:00,6064496,8/31/2012 16:00,16882580
9/4/2012 16:00,1889613,1/23/2015 16:00,16746503,9/4/2012 16:00,13138947,9/4/2012 16:00,3954066,9/4/2012 16:00,1184881,9/4/2012 16:00,8524073,9/4/2012 16:00,1720034,9/4/2012 16:00,4287038,9/4/2012 16:00,14718228
9/5/2012 16:00,1708169,1/26/2015 16:00,19260820,9/5/2012 16:00,12012925,9/5/2012 16:00,2653576,9/5/2012 16:00,1156475,9/5/2012 16:00,7964050,9/5/2012 16:00,1031584,9/5/2012 16:00,3597774,9/5/2012 16:00,16126088
9/6/2012 16:00,3044450,1/27/2015 16:00,20109977,9/6/2012 16:00,13977952,9/6/2012 16:00,5363368,9/6/2012 16:00,1462532,9/6/2012 16:00,6508417,9/6/2012 16:00,1040981,9/6/2012 16:00,5925150,9/6/2012 16:00,32143786
9/7/2012 16:00,3236308,1/28/2015 16:00,53306422,9/7/2012 16:00,11773735,9/7/2012 16:00,5030876,9/7/2012 16:00,937505,9/7/2012 16:00,6621361,9/7/2012 16:00,1496805,9/7/2012 16:00,4889557,9/7/2012 16:00,26775548
9/10/2012 16:00,2560067,1/29/2015 16:00,61293468,9/10/2012 16:00,17428414,9/10/2012 16:00,2567521,9/10/2012 16:00,1288422,9/10/2012 16:00,6500024,9/10/2012 16:00,851890,9/10/2012 16:00,5008206,9/10/2012 16:00,19617322
9/11/2012 16:00,1874004,1/30/2015 16:00,42649491,9/11/2012 16:00,17997836,9/11/2012 16:00,2526395,9/11/2012 16:00,1626973,9/11/2012 16:00,5291432,9/11/2012 16:00,1434751,9/11/2012 16:00,5595902,9/11/2012 16:00,28577614
9/12/2012 16:00,2642260,2/2/2015 16:00,41955258,9/12/2012 16:00,25436356,9/12/2012 16:00,2274715,9/12/2012 16:00,1770520,9/12/2012 16:00,4298218,9/12/2012 16:00,802017,9/12/2012 16:00,5364489,9/12/2012 16:00,17147544
9/13/2012 16:00,2659302,2/3/2015 16:00,26957714,9/13/2012 16:00,21369948,9/13/2012 16:00,3526477,9/13/2012 16:00,1901820,9/13/2012 16:00,7407423,9/13/2012 16:00,1287734,9/13/2012 16:00,5666762,9/13/2012 16:00,35918004
9/14/2012 16:00,2618874,2/4/2015 16:00,20277368,9/14/2012 16:00,21445472,9/14/2012 16:00,3666583,9/14/2012 16:00,3195385,9/14/2012 16:00,8536755,9/14/2012 16:00,6313024,9/14/2012 16:00,6395754,9/14/2012 16:00,42008068
9/17/2012 16:00,1508307,2/5/2015 16:00,15062573,9/17/2012 16:00,14215357,9/17/2012 16:00,2306215,9/17/2012 16:00,1306808,9/17/2012 16:00,6854573,9/17/2012 16:00,1069782,9/17/2012 16:00,5294641,9/17/2012 16:00,32271714
9/18/2012 16:00,2067249,2/6/2015 16:00,21210994,9/18/2012 16:00,13339381,9/18/2012 16:00,2216148,9/18/2012 16:00,1464064,9/18/2012 16:00,5307165,9/18/2012 16:00,1362725,9/18/2012 16:00,5272908,9/18/2012 16:00,26288372
9/19/2012 16:00,3098782,2/9/2015 16:00,16194322,9/19/2012 16:00,11673572,9/19/2012 16:00,2637214,9/19/2012 16:00,1663939,9/19/2012 16:00,5655810,9/19/2012 16:00,3477070,9/19/2012 16:00,3980353,9/19/2012 16:00,25763080
9/20/2012 16:00,2907854,2/10/2015 16:00,15811344,9/20/2012 16:00,12020276,9/20/2012 16:00,2914144,9/20/2012 16:00,1356568,9/20/2012 16:00,4523104,9/20/2012 16:00,5822085,9/20/2012 16:00,3981761,9/20/2012 16:00,22246036
9/21/2012 16:00,6360376,2/11/2015 16:00,20877427,9/21/2012 16:00,20413868,9/21/2012 16:00,6060350,9/21/2012 16:00,3328591,9/21/2012 16:00,10566195,9/21/2012 16:00,4675274,9/21/2012 16:00,7249950,9/21/2012 16:00,67473520
9/24/2012 16:00,3565837,2/12/2015 16:00,17234976,9/24/2012 16:00,22848028,9/24/2012 16:00,2710040,9/24/2012 16:00,1223776,9/24/2012 16:00,4413649,9/24/2012 16:00,1060471,9/24/2012 16:00,3722109,9/24/2012 16:00,19632848
9/25/2012 16:00,6061033,2/13/2015 16:00,18621860,9/25/2012 16:00,18527208,9/25/2012 16:00,4405976,9/25/2012 16:00,1793363,9/25/2012 16:00,6424717,9/25/2012 16:00,751105,9/25/2012 16:00,4714666,9/25/2012 16:00,31524200
9/26/2012 16:00,5674334,2/17/2015 16:00,25254400,9/26/2012 16:00,20596558,9/26/2012 16:00,2921042,9/26/2012 16:00,1635119,9/26/2012 16:00,4805094,9/26/2012 16:00,1533106,9/26/2012 16:00,4391987,9/26/2012 16:00,27547538
9/27/2012 16:00,3932272,2/18/2015 16:00,22426421,9/27/2012 16:00,21217432,9/27/2012 16:00,3397739,9/27/2012 16:00,1821033,9/27/2012 16:00,5390064,9/27/2012 16:00,6179292,9/27/2012 16:00,3840376,9/27/2012 16:00,21591764
9/28/2012 16:00,2784091,2/19/2015 16:00,45851177,9/28/2012 16:00,19111012,9/28/2012 16:00,2456710,9/28/2012 16:00,1788649,9/28/2012 16:00,6022141,9/28/2012 16:00,6666129,9/28/2012 16:00,9525295,9/28/2012 16:00,21512128
10/1/2012 16:00,3168477,2/20/2015 16:00,36931698,10/1/2012 16:00,19413704,10/1/2012 16:00,2581202,10/1/2012 16:00,1873565,10/1/2012 16:00,4662439,10/1/2012 16:00,2160758,10/1/2012 16:00,4940600,10/1/2012 16:00,18906846
10/2/2012 16:00,2790375,2/23/2015 16:00,24139056,10/2/2012 16:00,22428234,10/2/2012 16:00,2195767,10/2/2012 16:00,2053243,10/2/2012 16:00,4236483,10/2/2012 16:00,893234,10/2/2012 16:00,5979884,10/2/2012 16:00,21663960
10/3/2012 16:00,2208639,2/24/2015 16:00,18897133,10/3/2012 16:00,15152817,10/3/2012 16:00,2746516,10/3/2012 16:00,2787843,10/3/2012 16:00,8164663,10/3/2012 16:00,618857,10/3/2012 16:00,6337600,10/3/2012 16:00,29289966
10/4/2012 16:00,2454496,2/25/2015 16:00,25593800,10/4/2012 16:00,13241259,10/4/2012 16:00,2710852,10/4/2012 16:00,2051791,10/4/2012 16:00,5000834,10/4/2012 16:00,721012,10/4/2012 16:00,4478222,10/4/2012 16:00,29104876
10/5/2012 16:00,2737751,2/26/2015 16:00,31111891,10/5/2012 16:00,21214444,10/5/2012 16:00,2807298,10/5/2012 16:00,1192599,10/5/2012 16:00,5205048,10/5/2012 16:00,803371,10/5/2012 16:00,4166152,10/5/2012 16:00,26203612
10/8/2012 16:00,1958625,2/27/2015 16:00,30739197,10/8/2012 16:00,22784980,10/8/2012 16:00,1762589,10/8/2012 16:00,813072,10/8/2012 16:00,4546029,10/8/2012 16:00,461081,10/8/2012 16:00,3894837,10/8/2012 16:00,13883336
10/9/2012 16:00,3003884,3/2/2015 16:00,21662537,10/9/2012 16:00,29949840,10/9/2012 16:00,3497182,10/9/2012 16:00,1607219,10/9/2012 16:00,8308472,10/9/2012 16:00,1051074,10/9/2012 16:00,7050324,10/9/2012 16:00,40870436
10/10/2012 16:00,2041203,3/3/2015 16:00,18634973,10/10/2012 16:00,18226990,10/10/2012 16:00,3950008,10/10/2012 16:00,5740119,10/10/2012 16:00,19365360,10/10/2012 16:00,457418,10/10/2012 16:00,6712096,10/10/2012 16:00,21229220
10/11/2012 16:00,2383987,3/4/2015 16:00,28126686,10/11/2012 16:00,19502872,10/11/2012 16:00,3447983,10/11/2012 16:00,4755393,10/11/2012 16:00,8328300,10/11/2012 16:00,429365,10/11/2012 16:00,4274314,10/11/2012 16:00,23088228
10/12/2012 16:00,2406787,3/5/2015 16:00,27825733,10/12/2012 16:00,16429095,10/12/2012 16:00,2203701,10/12/2012 16:00,7552428,10/12/2012 16:00,8029491,10/12/2012 16:00,457479,10/12/2012 16:00,3411134,10/12/2012 16:00,61324864
10/15/2012 16:00,3020098,3/6/2015 16:00,24488581,10/15/2012 16:00,15446423,10/15/2012 16:00,2960049,10/15/2012 16:00,4005283,10/15/2012 16:00,9669944,10/15/2012 16:00,685677,10/15/2012 16:00,5630883,10/15/2012 16:00,50241944
10/16/2012 16:00,2058468,3/9/2015 16:00,18925097,10/16/2012 16:00,19634688,10/16/2012 16:00,2204143,10/16/2012 16:00,3788477,10/16/2012 16:00,6310100,10/16/2012 16:00,1018000,10/16/2012 16:00,4678944,10/16/2012 16:00,39862088
10/17/2012 16:00,2292819,3/10/2015 16:00,23067057,10/17/2012 16:00,13903949,10/17/2012 16:00,3303018,10/17/2012 16:00,4113622,10/17/2012 16:00,7494420,10/17/2012 16:00,1731396,10/17/2012 16:00,5623861,10/17/2012 16:00,34808384
10/18/2012 16:00,12442346,3/11/2015 16:00,20215704,10/18/2012 16:00,17022216,10/18/2012 16:00,5305942,10/18/2012 16:00,2804263,10/18/2012 16:00,7325645,10/18/2012 16:00,1172730,10/18/2012 16:00,6818092,10/18/2012 16:00,23133044
10/19/2012 16:00,11483428,3/12/2015 16:00,16093319,10/19/2012 16:00,26574432,10/19/2012 16:00,4396972,10/19/2012 16:00,3859879,10/19/2012 16:00,6943122,10/19/2012 16:00,904938,10/19/2012 16:00,19497050,10/19/2012 16:00,27819900
10/22/2012 16:00,4057872,3/13/2015 16:00,18557296,10/22/2012 16:00,19526056,10/22/2012 16:00,4499938,10/22/2012 16:00,3097676,10/22/2012 16:00,5425592,10/22/2012 16:00,708882,10/22/2012 16:00,8142830,10/22/2012 16:00,23046376
10/23/2012 16:00,2916978,3/16/2015 16:00,19305406,10/23/2012 16:00,25255172,10/23/2012 16:00,4431962,10/23/2012 16:00,3357359,10/23/2012 16:00,5834454,10/23/2012 16:00,687060,10/23/2012 16:00,7763957,10/23/2012 16:00,29172844
10/24/2012 16:00,2496411,3/17/2015 16:00,22169969,10/24/2012 16:00,19947396,10/24/2012 16:00,3679682,10/24/2012 16:00,4327777,10/24/2012 16:00,4583192,10/24/2012 16:00,314977,10/24/2012 16:00,6498524,10/24/2012 16:00,25153268
10/25/2012 16:00,2403696,3/18/2015 16:00,36912446,10/25/2012 16:00,23440200,10/25/2012 16:00,6741212,10/25/2012 16:00,2734718,10/25/2012 16:00,4432845,10/25/2012 16:00,453387,10/25/2012 16:00,4979817,10/25/2012 16:00,18816428
10/26/2012 16:00,1950865,3/19/2015 16:00,42099523,10/26/2012 16:00,36372264,10/26/2012 16:00,11367410,10/26/2012 16:00,2998814,10/26/2012 16:00,4446862,10/26/2012 16:00,432594,10/26/2012 16:00,7684562,10/26/2012 16:00,23262076
10/31/2012 16:00,1537001,3/20/2015 16:00,44466323,10/31/2012 16:00,18214352,10/31/2012 16:00,4797876,10/31/2012 16:00,3534271,10/31/2012 16:00,6551202,10/31/2012 16:00,1351077,10/31/2012 16:00,6899283,10/31/2012 16:00,24904608
11/1/2012 16:00,2050471,3/23/2015 16:00,27357333,11/1/2012 16:00,12908846,11/1/2012 16:00,3905997,11/1/2012 16:00,2941192,11/1/2012 16:00,12944822,11/1/2012 16:00,1450640,11/1/2012 16:00,7376694,11/1/2012 16:00,26180420
11/2/2012 16:00,2324569,3/24/2015 16:00,32576522,11/2/2012 16:00,21406152,11/2/2012 16:00,3374847,11/2/2012 16:00,2025462,11/2/2012 16:00,8564725,11/2/2012 16:00,787074,11/2/2012 16:00,7909748,11/2/2012 16:00,19152644
11/5/2012 16:00,1635894,3/25/2015 16:00,37436147,11/5/2012 16:00,18903032,11/5/2012 16:00,1846241,11/5/2012 16:00,2199422,11/5/2012 16:00,4767665,11/5/2012 16:00,764226,11/5/2012 16:00,5039653,11/5/2012 16:00,17548032
11/6/2012 16:00,1582936,3/26/2015 16:00,32794800,11/6/2012 16:00,13389863,11/6/2012 16:00,2664319,11/6/2012 16:00,2410587,11/6/2012 16:00,5334832,11/6/2012 16:00,505573,11/6/2012 16:00,5581555,11/6/2012 16:00,18792522
11/7/2012 16:00,2232438,3/27/2015 16:00,18372582,11/7/2012 16:00,28344598,11/7/2012 16:00,3625570,11/7/2012 16:00,2620023,11/7/2012 16:00,6812187,11/7/2012 16:00,498924,11/7/2012 16:00,5971886,11/7/2012 16:00,32189848
11/8/2012 16:00,2598676,3/30/2015 16:00,24527686,11/8/2012 16:00,37719476,11/8/2012 16:00,2991034,11/8/2012 16:00,2905953,11/8/2012 16:00,7137741,11/8/2012 16:00,1004070,11/8/2012 16:00,11398983,11/8/2012 16:00,28047088
11/9/2012 16:00,3114084,3/31/2015 16:00,19734277,11/9/2012 16:00,33210928,11/9/2012 16:00,3092767,11/9/2012 16:00,2542778,11/9/2012 16:00,6891477,11/9/2012 16:00,432517,11/9/2012 16:00,11030494,11/9/2012 16:00,21637120
