Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2021-01-28,BYX Equities (Y),105780002,55689692,100451915,261921609,3508502781.392100,3245142266.443801,3454984674.769399,10208629722.605300,1143951,280705,882209,2306865
2021-01-28,BZX Equities (Z),312701866,217163656,385955812,915821334,12339404012.729000,12469143989.168802,16733749332.851108,41542297334.748910,3053468,1059356,3028456,7141280
2021-01-27,NYSE American (A),21748220,65062072,16285064,103095356,865698020.085600,1152381964.252400,763856052.213200,2781936036.551200,242394,204631,181294,628319
2021-01-27,NASDAQ BX (B),72139676,31049373,85266059,188455108,3035649928.039900,2233682650.583100,3261575347.437000,8530907926.060000,818225,157527,663554,1639306
2021-01-27,NYSE National (C),85531265,38265834,67392721,191189820,2469565511.515500,1379292254.182700,1935376414.821400,5784234180.519600,740402,183654,503216,1427272
2021-01-27,FINRA / Nasdaq TRF Chicago (DB),18694519,4241063,26750892,49686474,791748043.948800,133660045.783600,886033539.707600,1811441629.440000,103233,15616,107431,226280
2021-01-27,FINRA / NYSE TRF (DN),746389152,241445873,1518321256,2506156281,20413387540.270606,5852902422.728400,21175134374.676004,47441424337.675010,4870401,643059,3642874,9156334
2021-01-27,FINRA / Nasdaq TRF Carteret (DQ),3119748324,874648029,3963736616,7958132969,112231596250.689515,44739937564.339025,113877878074.151171,270849411889.179711,14982604,2508307,11828184,29319095
2021-01-27,MIAX Pearl (H),11376225,10208854,11201393,32786472,550331020.179800,635420873.696400,936353119.044100,2122105012.920300,147050,48433,121381,316864
2021-01-27,EDGA Equities (J),125615820,53421995,114491249,293529064,5571975308.123200,2999704766.213200,4821690689.352902,13393370763.689302,1417922,351816,1055919,2825657
2021-01-27,EDGX Equities (K),815373303,239812801,957089624,2012275728,24547315847.423087,11946575664.300111,24406418539.885202,60900310051.608400,5684151,1024485,4301996,11010632
2021-01-27,LTSE (L),1089,100,5665,6854,689087.640000,2228.000000,1266372.720000,1957688.360000,71,1,17,89
2021-01-27,NYSE Chicago (M),14314584,10520732,9515863,34351179,1199220110.147800,1321642119.507000,1587706618.602200,4108568848.257000,17379,2918,14101,34398
2021-01-27,NYSE (N),1742547411,75853752,179670315,1998071478,74432503200.186820,4423313436.051699,6043800755.152998,84899617391.391517,7033491,269905,920150,8223546
2021-01-27,NYSE Arca (P),933334612,522574521,1378977766,2834886899,30188861656.922602,30746462499.029788,35277092822.573895,96212416978.526285,6815604,2032322,5811321,14659247
2021-01-27,NASDAQ (Q),1289460197,339005935,2371468757,3999934889,51328513320.739910,22820274147.057577,109127081195.612371,183275868663.409858,11552480,1866176,14682414,28101070
2021-01-27,Members Exchange (U),34012372,19808614,41866959,95687945,705710620.533200,652453438.463900,650379615.692100,2008543674.689200,308887,71656,267302,647845
2021-01-27,Investors Exchange (V),283952019,31825505,198009709,513787233,15506633329.573898,2610433922.868301,13905635626.594802,32022702879.037001,2552423,190027,1840522,4582972
2021-01-27,NASDAQ PSX (X),65678767,38737590,65394637,169810994,1916936769.756400,2446708885.070300,2865502264.176899,7229147919.003599,501823,169945,424663,1096431
2021-01-27,BYX Equities (Y),137639829,62475504,170476734,370592067,4274493032.180500,4053330375.082999,3986595843.489500,12314419250.752999,1350408,320326,998275,2669009
2021-01-27,BZX Equities (Z),458972110,224751154,445273940,1128997204,17986155008.635794,16298452978.213012,21353601309.779305,55638209296.628111,4321209,1254173,3902470,9477852
2021-01-26,NYSE American (A),14671756,37427426,10246932,62346114,560134659.042600,512944380.165400,475667117.664100,1548746156.872100,176686,128014,125486,430186
2021-01-26,NASDAQ BX (B),41935837,14925836,36123282,92984955,1885022038.606800,903336096.106800,1894660550.911301,4683018685.624901,491708,75356,437942,1005006
2021-01-26,NYSE National (C),64856364,21449396,39632151,125937911,1594263553.873600,765275763.271200,1146367553.815700,3505906870.960500,504806,108533,345998,959337
2021-01-26,FINRA / Nasdaq TRF Chicago (DB),16340709,3332906,24602753,44276368,560147459.514400,87712552.987400,908671030.923500,1556531043.425300,77199,10799,108374,196372
2021-01-26,FINRA / NYSE TRF (DN),526492021,180421220,932649435,1639562676,15546983918.125104,3680987238.184401,22277810603.978593,41505781760.288098,2410209,450309,2966018,5826536
2021-01-26,FINRA / Nasdaq TRF Carteret (DQ),2100950357,674001082,2627823421,5402774860,77370041259.671404,29112959480.509598,89924492411.097702,196407493151.278704,8957690,1698622,9100528,19756840
2021-01-26,MIAX Pearl (H),10657573,5433670,9707426,25798669,409065147.198400,292623266.537400,632511649.709400,1334200063.445200,118864,27023,101622,247509
2021-01-26,EDGA Equities (J),81870137,25882703,58409797,166162637,3589390466.860100,1425223262.528000,3150593046.298000,8165206775.686100,909205,179622,728986,1817813
2021-01-26,EDGX Equities (K),472585544,127345398,550861510,1150792452,15086411359.190601,5178141276.623600,17367529511.540994,37632082147.355195,3087590,512780,3013135,6613505
